model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.4820246696472168,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.4820246696472168,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.46822088956832886,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.46822088956832886,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.4659143090248108,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.4659143090248108,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.4577144980430603,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.457584023475647,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.4575120508670807,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.45738133788108826,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.4519757330417633,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.4519757330417633,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.45122238993644714,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.45117586851119995,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.4508720934391022,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.4508720934391022,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.44973623752593994,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.44973623752593994,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.4495031535625458,29,21,5,136,0.8529411764705882,0.8662420382165605
