meta_model,class_weight_spec,meta_c,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,cb_iterations,cb_depth,cb_learning_rate,n_splits,n_repeats,target_pos_ratio,use_raw_features,threshold,tp,fp,fn,tn,sens,spec,cost,constraint_violation,preserve_fn_excess,meets_max_fp,meets_target_fn,meets_preserve_fn_max,meets_both
rf,1:8,1.0,200,3.0,1,0,0,0.0,5,5,0.25,True,0.3310505833388047,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:8,1.0,500,3.0,1,0,0,0.0,5,5,0.25,True,0.32870597347688246,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:3,1.0,200,3.0,4,0,0,0.0,5,5,0.35,True,0.3072039271705499,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:5,1.0,500,5.0,4,0,0,0.0,5,5,0.35,True,0.28202583808813764,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:8,1.0,200,5.0,1,0,0,0.0,5,5,0.35,True,0.2734315208927712,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:5,1.0,500,8.0,4,0,0,0.0,5,5,0.35,True,0.26517425157864494,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,balanced,1.0,200,3.0,4,0,0,0.0,5,5,0.45,True,0.26304260147160546,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,balanced,1.0,200,3.0,4,0,0,0.0,5,5,0.35,True,0.25963728815959064,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,balanced,1.0,200,3.0,1,0,0,0.0,5,5,0.45,True,0.2551240692223867,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,balanced,1.0,500,3.0,4,0,0,0.0,5,5,0.35,True,0.24981133096673175,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,3,0.05,5,5,0.35,True,0.24783707261698376,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:5,1.0,200,5.0,1,0,0,0.0,5,5,0.35,True,0.23059572145206633,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:3,1.0,200,5.0,2,0,0,0.0,5,5,0.35,True,0.21485917180549668,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:3,1.0,200,5.0,1,0,0,0.0,5,5,0.35,True,0.20349615575767185,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,3,0.05,5,5,0.25,True,0.1976785598079294,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,1:8,1.0,200,8.0,1,0,0,0.0,5,5,0.35,True,0.18068444991085333,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
rf,balanced,1.0,200,5.0,2,0,0,0.0,5,5,0.25,True,0.17769366312284524,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,5,0.03,5,5,0.45,True,0.12692841287320333,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
catboost,1:5,0.0,0,,0,200,4,0.05,5,5,0.25,True,0.109382198032888,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
catboost,balanced,0.0,0,,0,400,3,0.05,5,5,0.25,True,0.06651133543233448,28,49,6,108,0.8235294117647058,0.6878980891719745,79.0,6.0,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,4,0.03,5,5,0.45,True,0.35445675193780024,29,50,5,107,0.8529411764705882,0.6815286624203821,75.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,200,5.0,4,0,0,0.0,5,5,0.35,True,0.24216099628937213,29,50,5,107,0.8529411764705882,0.6815286624203821,75.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,5.0,2,0,0,0.0,5,5,0.35,True,0.20628431353872587,29,50,5,107,0.8529411764705882,0.6815286624203821,75.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,8.0,2,0,0,0.0,5,5,0.35,True,0.1728684726028164,29,50,5,107,0.8529411764705882,0.6815286624203821,75.0,6.142857142857143,0,False,False,True,False
catboost,balanced,0.0,0,,0,400,3,0.05,5,5,0.45,True,0.11078455183644387,29,50,5,107,0.8529411764705882,0.6815286624203821,75.0,6.142857142857143,0,False,False,True,False
rf,1:8,1.0,200,3.0,4,0,0,0.0,5,5,0.35,True,0.43267438773542805,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:8,1.0,200,3.0,2,0,0,0.0,5,5,0.35,True,0.43217341888461647,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,500,3.0,2,0,0,0.0,5,5,0.45,True,0.4296182125320932,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,3.0,1,0,0,0.0,5,5,0.45,True,0.35822374164003923,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,200,3.0,2,0,0,0.0,5,5,0.35,True,0.3536696733766156,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,500,3.0,4,0,0,0.0,5,5,0.35,True,0.35364247466069443,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,200,3.0,1,0,0,0.0,5,5,0.35,True,0.3502169119821204,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,5,0.03,5,5,0.45,True,0.3466593675860936,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:8,1.0,200,3.0,4,0,0,0.0,5,5,0.25,True,0.344800192761091,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,3,0.03,5,5,0.35,True,0.33995583953787334,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
logreg,1:8,0.1,0,,0,0,0,0.0,5,5,0.45,True,0.3363192670419298,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:8,1.0,200,5.0,4,0,0,0.0,5,5,0.35,True,0.3052402555078318,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:8,1.0,500,5.0,4,0,0,0.0,5,5,0.35,True,0.3051784983440945,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
logreg,1:5,0.1,0,,0,0,0,0.0,5,5,0.45,True,0.2977219691115064,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,3.0,4,0,0,0.0,5,5,0.35,True,0.29617251396020083,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,200,3.0,2,0,0,0.0,5,5,0.35,True,0.2948959625469511,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,3.0,2,0,0,0.0,5,5,0.35,True,0.29242624265082984,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,200,3.0,1,0,0,0.0,5,5,0.35,True,0.2894191578319517,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,3.0,1,0,0,0.0,5,5,0.35,True,0.28911417874529893,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,200,5.0,4,0,0,0.0,5,5,0.45,True,0.2821693441450862,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,200,8.0,4,0,0,0.0,5,5,0.45,True,0.2786853776732012,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:8,1.0,200,5.0,2,0,0,0.0,5,5,0.35,True,0.2780595475310924,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,500,3.0,2,0,0,0.0,5,5,0.25,True,0.2718854495871137,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,5.0,4,0,0,0.0,5,5,0.45,True,0.2697403305616305,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,500,3.0,1,0,0,0.0,5,5,0.25,True,0.2689092954874893,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,500,8.0,4,0,0,0.0,5,5,0.45,True,0.26878957671999626,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,200,8.0,4,0,0,0.0,5,5,0.45,True,0.26041797568264163,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
logreg,1:3,0.1,0,,0,0,0,0.0,5,5,0.45,True,0.2590378710508773,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,8.0,4,0,0,0.0,5,5,0.45,True,0.25507839482226363,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,3.0,4,0,0,0.0,5,5,0.45,True,0.25419847451126903,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:8,1.0,500,5.0,4,0,0,0.0,5,5,0.25,True,0.2533123913910368,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:8,1.0,200,5.0,4,0,0,0.0,5,5,0.25,True,0.25255371200732346,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,5.0,4,0,0,0.0,5,5,0.35,True,0.2513078290054102,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,200,3.0,2,0,0,0.0,5,5,0.35,True,0.2477367254458777,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,3.0,2,0,0,0.0,5,5,0.35,True,0.24255987103099766,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,200,3.0,1,0,0,0.0,5,5,0.35,True,0.2415618134511615,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,200,5.0,4,0,0,0.0,5,5,0.25,True,0.24110733340266952,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,8.0,4,0,0,0.0,5,5,0.35,True,0.24070131371624082,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,200,5.0,2,0,0,0.0,5,5,0.35,True,0.23994406638447488,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,3.0,1,0,0,0.0,5,5,0.35,True,0.23748843699266864,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,200,8.0,4,0,0,0.0,5,5,0.25,True,0.23616582157137858,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,500,5.0,2,0,0,0.0,5,5,0.35,True,0.23501773810976717,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,500,8.0,4,0,0,0.0,5,5,0.25,True,0.2245660465378741,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,3.0,2,0,0,0.0,5,5,0.25,True,0.22072219996411274,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:5,1.0,500,5.0,1,0,0,0.0,5,5,0.35,True,0.21969490965280708,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,3.0,2,0,0,0.0,5,5,0.25,True,0.21903352124634168,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,8.0,4,0,0,0.0,5,5,0.35,True,0.2155056364196044,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
logreg,1:3,0.1,0,,0,0,0,0.0,5,5,0.35,True,0.2106097182508353,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,balanced,0.0,0,,0,200,4,0.03,5,5,0.35,True,0.20433769642820346,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,5.0,4,0,0,0.0,5,5,0.25,True,0.20197804776270095,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,5.0,1,0,0,0.0,5,5,0.35,True,0.20130162836335064,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,200,8.0,1,0,0,0.0,5,5,0.45,True,0.1839005147933549,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,5.0,1,0,0,0.0,5,5,0.35,True,0.18004499476628685,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,5.0,2,0,0,0.0,5,5,0.25,True,0.1711351356688608,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,1:5,0.0,0,,0,200,3,0.05,5,5,0.35,True,0.17024101168300626,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,500,8.0,1,0,0,0.0,5,5,0.35,True,0.16485928724447735,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,balanced,1.0,500,8.0,1,0,0,0.0,5,5,0.35,True,0.1553695806020313,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,1:8,0.0,0,,0,400,3,0.03,5,5,0.25,True,0.15483205080159654,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,balanced,0.0,0,,0,200,3,0.05,5,5,0.25,True,0.1226482627432596,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,1:5,0.0,0,,0,200,5,0.05,5,5,0.35,True,0.11894945936468002,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,3,0.05,5,5,0.25,True,0.0663251680166209,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,balanced,0.0,0,,0,400,4,0.05,5,5,0.35,True,0.06461840820304503,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,4,0.05,5,5,0.35,True,0.04807491967701712,28,50,6,107,0.8235294117647058,0.6815286624203821,80.0,6.142857142857143,0,False,False,True,False
rf,1:3,1.0,200,5.0,1,0,0,0.0,5,5,0.45,True,0.2184556708607719,29,51,5,106,0.8529411764705882,0.6751592356687898,76.0,6.285714285714286,0,False,False,True,False
rf,balanced,1.0,200,5.0,1,0,0,0.0,5,5,0.35,True,0.18327928022588194,29,51,5,106,0.8529411764705882,0.6751592356687898,76.0,6.285714285714286,0,False,False,True,False
catboost,1:5,0.0,0,,0,200,3,0.05,5,5,0.25,True,0.12602822041364153,29,51,5,106,0.8529411764705882,0.6751592356687898,76.0,6.285714285714286,0,False,False,True,False
catboost,1:5,0.0,0,,0,200,4,0.05,5,5,0.35,True,0.12598416361606649,29,51,5,106,0.8529411764705882,0.6751592356687898,76.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,200,3,0.05,5,5,0.35,True,0.11434417461642706,29,51,5,106,0.8529411764705882,0.6751592356687898,76.0,6.285714285714286,0,False,False,True,False
rf,1:5,1.0,200,3.0,4,0,0,0.0,5,5,0.45,True,0.4303506688405112,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:8,1.0,500,3.0,4,0,0,0.0,5,5,0.35,True,0.4256653667796444,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:8,1.0,500,3.0,2,0,0,0.0,5,5,0.35,True,0.4223104016547685,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:8,1.0,200,3.0,1,0,0,0.0,5,5,0.35,True,0.41940817019954235,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:3,1.0,500,3.0,4,0,0,0.0,5,5,0.45,True,0.35986370666633327,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:3,1.0,500,3.0,2,0,0,0.0,5,5,0.45,True,0.35884165148607217,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:5,1.0,200,5.0,4,0,0,0.0,5,5,0.45,True,0.3042082023927894,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
logreg,1:8,0.1,0,,0,0,0,0.0,5,5,0.35,True,0.2765373426995201,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:8,1.0,500,5.0,2,0,0,0.0,5,5,0.35,True,0.2764335653518021,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:5,1.0,200,3.0,2,0,0,0.0,5,5,0.25,True,0.27051020099958406,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:5,1.0,200,5.0,1,0,0,0.0,5,5,0.45,True,0.26645195212438394,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,4,0.05,5,5,0.45,True,0.25911010665984163,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,balanced,1.0,500,3.0,2,0,0,0.0,5,5,0.45,True,0.24789857459282832,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:8,1.0,200,8.0,4,0,0,0.0,5,5,0.25,True,0.24740103268025077,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,balanced,1.0,500,3.0,1,0,0,0.0,5,5,0.45,True,0.24560539917711396,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
logreg,1:5,0.1,0,,0,0,0,0.0,5,5,0.35,True,0.24333519197738812,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:3,1.0,200,5.0,2,0,0,0.0,5,5,0.45,True,0.2347880391389734,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:5,1.0,500,5.0,4,0,0,0.0,5,5,0.25,True,0.22957486493607462,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,balanced,1.0,500,5.0,4,0,0,0.0,5,5,0.35,True,0.21999609196139885,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,balanced,1.0,500,5.0,4,0,0,0.0,5,5,0.45,True,0.20969283454426227,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:8,1.0,500,8.0,2,0,0,0.0,5,5,0.35,True,0.20299554129416114,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:8,0.0,0,,0,400,3,0.03,5,5,0.35,True,0.20149292305380118,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,balanced,1.0,500,8.0,4,0,0,0.0,5,5,0.25,True,0.19997779196333337,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:8,1.0,500,5.0,1,0,0,0.0,5,5,0.25,True,0.19831005400809204,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:5,1.0,200,8.0,2,0,0,0.0,5,5,0.35,True,0.19444040348742184,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,200,4,0.03,5,5,0.45,True,0.1755322337280748,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,balanced,1.0,500,5.0,2,0,0,0.0,5,5,0.25,True,0.16971117291407473,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:5,1.0,500,8.0,2,0,0,0.0,5,5,0.25,True,0.16733351339349675,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,200,4,0.03,5,5,0.35,True,0.15514824173827318,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,balanced,1.0,500,5.0,1,0,0,0.0,5,5,0.25,True,0.15260251675549544,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,3,0.03,5,5,0.35,True,0.14733632475238898,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,4,0.05,5,5,0.25,True,0.1406719677733254,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,balanced,0.0,0,,0,400,3,0.03,5,5,0.35,True,0.12300485628564783,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,200,4,0.05,5,5,0.45,True,0.11658322649040145,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,200,5,0.05,5,5,0.45,True,0.10401890579411152,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,200,4,0.05,5,5,0.35,True,0.09443430297722749,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,4,0.03,5,5,0.45,True,0.08800052693082946,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,4,0.03,5,5,0.25,True,0.055189005510148256,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:3,0.0,0,,0,400,5,0.03,5,5,0.25,True,0.05012348879896914,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
catboost,1:5,0.0,0,,0,400,4,0.05,5,5,0.25,True,0.04740448917112468,28,51,6,106,0.8235294117647058,0.6751592356687898,81.0,6.285714285714286,0,False,False,True,False
rf,1:5,1.0,500,5.0,4,0,0,0.0,5,5,0.45,True,0.2959635061173638,29,52,5,105,0.8529411764705882,0.6687898089171974,77.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,200,8.0,1,0,0,0.0,5,5,0.25,True,0.12671625310173695,29,52,5,105,0.8529411764705882,0.6687898089171974,77.0,6.428571428571429,0,False,False,True,False
rf,1:5,1.0,500,3.0,1,0,0,0.0,5,5,0.45,True,0.4270371380045182,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:5,1.0,500,3.0,4,0,0,0.0,5,5,0.45,True,0.4261830939858783,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:8,1.0,500,3.0,1,0,0,0.0,5,5,0.35,True,0.4069210031373223,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:8,1.0,500,3.0,4,0,0,0.0,5,5,0.25,True,0.3281487542541466,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:5,1.0,500,3.0,4,0,0,0.0,5,5,0.25,True,0.2698143635221391,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:8,1.0,200,8.0,4,0,0,0.0,5,5,0.35,True,0.26716046994690534,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:5,1.0,500,5.0,1,0,0,0.0,5,5,0.45,True,0.26388175940973896,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:5,1.0,200,3.0,1,0,0,0.0,5,5,0.25,True,0.26375835427278665,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,500,5.0,2,0,0,0.0,5,5,0.45,True,0.23107892057054408,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
catboost,1:8,0.0,0,,0,200,5,0.03,5,5,0.35,True,0.2299176841124745,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,balanced,1.0,200,3.0,4,0,0,0.0,5,5,0.25,True,0.22187970618109137,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,200,3.0,2,0,0,0.0,5,5,0.25,True,0.21886639020123239,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
rf,1:3,1.0,500,3.0,1,0,0,0.0,5,5,0.25,True,0.21395295669878175,28,52,6,105,0.8235294117647058,0.6687898089171974,82.0,6.428571428571429,0,False,False,True,False
