model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.10993629693984985,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.10928770899772644,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.10893489420413971,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.10764018446207047,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.10153403878211975,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,1.0,0.2,0,0,0.0,0.0,0.10146193206310272,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,1.0,0.2,0,0,0.0,0.0,0.09910506010055542,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,1.0,0.0,0,0,0.0,0.0,0.0978618636727333,32,46,2,111,0.9411764705882353,0.7070063694267515
catboost,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,200,3,0.03,3.0,0.09653864346744562,32,46,2,111,0.9411764705882353,0.7070063694267515
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.16837634146213531,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.16837634146213531,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.1677333414554596,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.1677333414554596,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.16015194356441498,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.16015194356441498,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.15225660800933838,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.15225660800933838,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.1363442838191986,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.1353900134563446,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.1353900134563446,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.1321980357170105,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.1299012005329132,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.1292594075202942,32,47,2,110,0.9411764705882353,0.7006369426751592
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.1277165710926056,32,47,2,110,0.9411764705882353,0.7006369426751592
