model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.9,1.0,0.0,0.20226965844631195,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,2.0,0.9,0.9,6.0,0.0,0.20188191533088684,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,2.0,0.9,0.9,6.0,0.0,0.20188191533088684,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,1.0,0.2,0.2010938972234726,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.8,1.0,0.2,0.20088817179203033,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,1.0,0.0,0.20083415508270264,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,1.0,0.2,0.20080256462097168,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.9,1.0,0.2,0.20000006258487701,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,1.0,0.0,0.19979092478752136,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.9,1.0,0.0,0.19978585839271545,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,3.0,0.0,0.1988631784915924,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,1.0,0.0,0.19751931726932526,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,1.0,0.2,0.19751931726932526,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.8,1.0,0.2,0.1973547786474228,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,1.0,0.0,0.19614975154399872,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.8,1.0,0.0,0.19588641822338104,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,1.0,0.0,0.19555644690990448,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,1.0,0.0,0.19540710747241974,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.9,1.0,0.0,0.19521601498126984,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,1.0,0.2,0.1937568038702011,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,1.0,0.2,0.19372504949569702,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.9,1.0,0.2,0.19358330965042114,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.8,3.0,0.0,0.19249291718006134,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.9,1.0,0.2,0.19174201786518097,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,3.0,0.0,0.19153589010238647,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.9,1.0,0.0,0.1913297325372696,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,3.0,0.2,0.1909811645746231,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,1.0,0.0,0.19085459411144257,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,3.0,0.2,0.1907580941915512,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,3.0,0.0,0.19063809514045715,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,1.0,0.2,0.18993037939071655,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.9,1.0,0.2,0.1893770843744278,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.8,3.0,0.0,0.18887627124786377,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.9,1.0,0.0,0.188813716173172,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,1.0,0.9,0.8,1.0,0.2,0.18865558505058289,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.8,1.0,0.2,0.18861699104309082,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.8,1.0,0.0,0.1880163848400116,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,3.0,0.0,0.1873495876789093,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.9,1.0,0.0,0.1866886466741562,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.9,1.0,0.2,0.18662956357002258,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,3.0,0.2,0.18651188910007477,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,1.0,0.0,0.1861848384141922,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,3.0,0.0,0.18582725524902344,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.9,0.9,1.0,0.0,0.18562425673007965,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,3.0,0.2,0.18528684973716736,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.8,1.0,0.2,0.1852816790342331,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,1.0,0.2,0.18462465703487396,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,1.0,0.2,0.18337248265743256,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,3.0,0.2,0.18308702111244202,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.8,3.0,0.2,0.18275268375873566,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,3.0,0.0,0.18257854878902435,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,1.0,0.85,0.9,1.0,0.2,0.18244411051273346,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.9,0.9,1.0,0.2,0.18196475505828857,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.9,3.0,0.0,0.18128006160259247,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.8,3.0,0.2,0.18126030266284943,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,1.0,0.85,0.9,1.0,0.2,0.18064501881599426,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.8,3.0,0.2,0.1800975650548935,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.8,3.0,0.0,0.17982682585716248,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,1.0,0.2,0.177750825881958,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.9,6.0,0.0,0.17669928073883057,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.9,6.0,0.0,0.1757548302412033,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.9,3.0,0.2,0.17513811588287354,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.8,6.0,0.2,0.1745244264602661,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.8,6.0,0.2,0.1742175966501236,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.8,6.0,0.0,0.1735992729663849,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.8,6.0,0.0,0.1735975742340088,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.9,0.8,6.0,0.2,0.17331595718860626,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,3.0,0.2,0.1729203164577484,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.8,6.0,0.2,0.1718105524778366,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.9,3.0,0.0,0.17137479782104492,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.8,3.0,0.0,0.1711968034505844,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.8,6.0,0.0,0.17025576531887054,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.9,0.8,6.0,0.0,0.1698274165391922,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.9,3.0,0.0,0.1691553294658661,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.8,3.0,0.0,0.16913847625255585,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.9,3.0,0.0,0.1683647781610489,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.9,3.0,0.2,0.16777613759040833,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.9,3.0,0.0,0.16762742400169373,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.9,6.0,0.2,0.16555415093898773,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,1.0,0.2,0.16550754010677338,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.8,3.0,0.2,0.16464035212993622,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.9,3.0,0.2,0.16420774161815643,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.9,6.0,0.2,0.16348084807395935,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.8,3.0,0.2,0.16317503154277802,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.9,3.0,0.2,0.1618383377790451,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.9,6.0,0.0,0.16142605245113373,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.9,0.9,6.0,0.2,0.16081885993480682,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,1.0,0.0,0.1596439629793167,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,1.0,0.0,0.1596439629793167,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.9,0.9,6.0,0.0,0.15708115696907043,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.9,0.9,1.0,0.2,0.15643984079360962,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.9,0.9,1.0,0.2,0.15643984079360962,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.9,3.0,0.2,0.156294047832489,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.9,6.0,0.2,0.15513035655021667,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.9,0.9,1.0,0.0,0.15322645008563995,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.9,0.9,1.0,0.0,0.15322645008563995,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,1.0,0.0,0.14963982999324799,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,1.0,0.2,0.14402274787425995,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,1.0,0.2,0.14101111888885498,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,1.0,0.0,0.1405998021364212,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.85,0.9,1.0,0.2,0.13872453570365906,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.85,0.9,1.0,0.2,0.13872453570365906,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,1.0,0.2,0.1371764838695526,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.8,1.0,0.0,0.13622227311134338,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,2.0,0.85,0.9,1.0,0.0,0.13613533973693848,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,2.0,0.85,0.9,1.0,0.0,0.13613533973693848,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,1.0,0.0,0.13484568893909454,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,1.0,0.2,0.13350778818130493,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.8,3.0,0.0,0.13298563659191132,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.9,0.8,3.0,0.0,0.13260449469089508,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,1.0,0.2,0.13247711956501007,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.8,1.0,0.2,0.13234783709049225,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,1.0,0.0,0.1319214105606079,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.8,1.0,0.0,0.12688367068767548,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.9,1.0,0.0,0.1268799751996994,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.8,1.0,0.2,0.1263590306043625,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,1.0,0.2,0.126154825091362,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,1.0,0.0,0.12554612755775452,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.85,0.8,1.0,0.2,0.12462251633405685,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.9,1.0,0.0,0.12345977872610092,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.8,3.0,0.0,0.12242748588323593,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.03,1.0,0.9,0.9,1.0,0.2,0.12164559215307236,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.85,0.9,1.0,0.2,0.12133397907018661,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.8,1.0,0.2,0.12023485451936722,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.8,1.0,0.2,0.12011245638132095,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.8,3.0,0.0,0.11817257851362228,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.05,1.0,0.9,0.8,1.0,0.0,0.11796178668737411,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.9,0.9,3.0,0.0,0.11759141087532043,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.8,3.0,0.2,0.11733376979827881,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.9,0.8,3.0,0.2,0.11680640280246735,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.9,3.0,0.0,0.11527910828590393,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.9,3.0,0.0,0.11497513949871063,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.05,1.0,0.9,0.9,1.0,0.2,0.11300814151763916,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.9,3.0,0.2,0.11188020557165146,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.8,3.0,0.2,0.10995222628116608,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.9,3.0,0.2,0.10932295024394989,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.9,3.0,0.0,0.10769762098789215,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.8,3.0,0.2,0.10544279962778091,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.9,0.9,3.0,0.2,0.10301382839679718,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.9,3.0,0.2,0.099026158452034,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.8,1.0,0.0,0.08011863380670547,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.8,1.0,0.2,0.07906432449817657,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.8,1.0,0.2,0.07597961276769638,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.9,1.0,0.0,0.07036351412534714,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.9,1.0,0.2,0.0678434669971466,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.05,1.0,0.85,0.9,1.0,0.0,0.06765806674957275,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.85,0.8,1.0,0.2,0.0654718428850174,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.05,1.0,0.9,0.9,1.0,0.2,0.0625615194439888,30,33,4,124,0.8823529411764706,0.7898089171974523
dtree,0.0,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33,4,124,0.8823529411764706,0.7898089171974523
dtree,0.0,2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33,4,124,0.8823529411764706,0.7898089171974523
dtree,0.0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33,4,124,0.8823529411764706,0.7898089171974523
dtree,0.0,3,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33,4,124,0.8823529411764706,0.7898089171974523
